timestamp,sys_cpu_percent,sys_mem_percent,proc_cpu_percent,proc_mem_mb
2026-09-07T16:53:18,5.4,71.5,50.0,103.8
2026-09-07T16:53:20,5.3,71.5,49.1,103.8
2026-09-07T16:53:22,5.5,71.4,61.7,104.0
2026-09-07T16:53:24,5.0,71.4,53.1,104.0
2026-09-07T16:53:26,5.3,71.4,59.2,104.1
2026-09-07T16:53:28,4.7,71.4,49.8,104.1
2026-09-07T16:53:31,5.6,71.4,57.7,104.1
2026-09-07T16:53:33,4.6,71.4,52.2,104.1
2026-09-07T16:53:35,5.4,71.3,48.4,104.1
2026-09-07T16:53:37,5.1,71.3,50.0,104.1
2026-09-07T16:53:39,5.1,71.3,48.4,104.1
2026-09-07T16:53:41,5.3,71.0,51.5,104.3
2026-09-07T16:53:43,5.1,70.9,55.4,104.3
2026-09-07T16:53:45,4.9,70.9,57.0,104.3
2026-09-07T16:53:47,4.7,70.9,48.4,104.4
2026-09-07T16:53:49,5.6,70.9,56.8,104.4
2026-09-07T16:53:51,5.4,70.9,58.2,104.4
2026-09-07T16:53:53,5.1,70.9,47.5,104.4
2026-09-07T16:53:55,4.4,70.9,55.4,104.4
2026-09-07T16:53:57,5.4,70.9,60.9,104.4
2026-09-07T16:53:59,4.3,70.9,53.1,104.4
2026-09-07T16:54:01,5.6,70.9,55.4,104.4
2026-09-07T16:54:03,6.2,70.8,47.6,104.4
2026-09-07T16:54:05,5.0,70.9,60.8,104.6
2026-09-07T16:54:07,5.2,70.8,57.8,104.6
2026-09-07T16:54:09,5.3,70.9,50.0,104.7
2026-09-07T16:54:11,5.8,70.9,89.0,105.3
2026-09-07T16:54:13,7.2,70.9,123.1,107.0
2026-09-07T16:54:15,7.4,70.9,121.8,108.4
2026-09-07T16:54:17,5.3,71.0,67.8,108.6
2026-09-07T16:54:19,5.5,71.0,64.8,108.8
2026-09-07T16:54:21,6.3,71.0,67.9,108.8
2026-09-07T16:54:23,6.2,70.9,68.7,109.0
2026-09-07T16:54:25,6.0,70.9,70.3,109.0
2026-09-07T16:54:27,5.6,70.9,64.4,109.0
2026-09-07T16:54:29,5.8,70.9,78.5,109.0
2026-09-07T16:54:31,5.9,70.8,64.8,109.0
2026-09-07T16:54:33,6.0,70.8,65.5,109.0
2026-09-07T16:54:35,5.5,70.8,69.4,109.0
2026-09-07T16:54:37,5.5,70.8,60.9,109.0
2026-09-07T16:54:39,5.7,70.8,64.0,109.2
2026-09-07T16:54:41,5.3,70.8,65.6,109.5
2026-09-07T16:54:43,7.0,70.7,60.8,109.6
2026-09-07T16:54:45,5.3,70.8,62.4,109.7
2026-09-07T16:54:47,6.0,70.8,61.6,109.7
2026-09-07T16:54:49,6.0,70.8,60.1,109.8
2026-09-07T16:54:51,5.4,70.8,67.9,109.7
2026-09-07T16:54:53,5.9,70.9,61.6,109.7
2026-09-07T16:54:55,5.9,70.8,67.9,109.9
2026-09-07T16:54:57,5.6,70.8,73.4,109.9
2026-09-07T16:54:59,4.8,70.9,63.1,110.0
2026-09-07T16:55:01,5.0,70.8,60.1,110.0
2026-09-07T16:55:03,4.7,70.8,62.3,110.0
2026-09-07T16:55:05,7.4,70.9,57.6,110.0
2026-09-07T16:55:07,5.5,70.8,63.1,110.1
2026-09-07T16:55:09,4.8,70.8,59.4,110.1
2026-09-07T16:55:11,5.6,70.9,64.7,110.1
2026-09-07T16:55:13,5.0,70.9,67.1,110.2
2026-09-07T16:55:15,7.2,70.9,56.2,110.4
2026-09-07T16:55:17,5.7,70.9,64.8,110.4
2026-09-07T16:55:19,5.7,70.9,68.5,110.4
2026-09-07T16:55:21,5.4,70.9,68.4,110.4
2026-09-07T16:55:23,5.4,70.9,67.9,110.4
2026-09-07T16:55:25,6.0,70.9,65.5,110.4
2026-09-07T16:55:27,6.3,70.8,59.3,110.4
2026-09-07T16:55:29,5.6,70.8,73.4,110.4
2026-09-07T16:55:31,6.7,70.6,71.1,110.6
2026-09-07T16:55:33,5.1,70.6,61.7,110.7
2026-09-07T16:55:35,6.0,70.6,68.6,110.7
2026-09-07T16:55:37,5.5,70.6,71.0,110.7
2026-09-07T16:55:39,5.9,70.7,71.0,110.7
2026-09-07T16:55:41,5.1,70.7,65.6,110.7
2026-09-07T16:55:43,5.5,70.7,60.9,110.6
2026-09-07T16:55:45,6.1,70.7,58.5,110.6
2026-09-07T16:55:47,5.7,70.7,62.4,110.6
2026-09-07T16:55:49,5.2,70.7,65.4,110.7
2026-09-07T16:55:51,5.4,70.7,63.9,110.7
2026-09-07T16:55:53,6.0,70.7,63.2,110.7
2026-09-07T16:55:55,10.3,71.8,61.7,110.7
2026-09-07T16:55:57,9.4,71.2,63.2,116.5
2026-09-07T16:55:59,9.0,71.3,57.0,116.5
2026-09-07T16:56:01,7.0,71.3,72.6,116.5
2026-09-07T16:56:03,9.5,71.5,73.4,116.5
2026-09-07T16:56:05,11.6,71.3,50.0,116.5
2026-09-07T16:56:07,8.1,71.1,55.4,115.7
2026-09-07T16:56:09,7.6,71.2,75.8,112.9
2026-09-07T16:56:11,6.7,71.3,57.0,113.1
2026-09-07T16:56:13,4.9,70.9,3.9,113.2
2026-09-07T16:56:15,5.2,71.0,0.0,113.2
2026-09-07T16:56:17,5.6,70.7,0.0,113.2
2026-09-07T16:56:19,6.8,71.2,0.0,113.2
2026-09-07T16:56:21,3.2,71.2,0.8,113.2
2026-09-07T16:56:23,2.7,71.2,0.0,113.2
2026-09-07T16:56:25,2.8,71.2,0.8,113.2
2026-09-07T16:56:27,3.3,71.1,0.0,113.2
2026-09-07T16:56:29,12.2,71.7,0.0,113.2
2026-09-07T16:56:31,9.3,71.2,0.0,113.2
2026-09-07T16:56:33,5.1,71.4,0.0,113.2
2026-09-07T16:56:35,4.7,71.7,0.0,113.2
2026-09-07T16:56:37,6.1,72.1,0.0,113.2
2026-09-07T16:56:39,4.8,72.0,0.0,113.2
2026-09-07T16:56:41,5.2,72.0,0.8,113.2
2026-09-07T16:56:43,4.3,72.1,0.0,113.2
2026-09-07T16:56:45,4.7,72.1,0.0,113.2
2026-09-07T16:56:47,6.9,72.1,0.0,113.2
2026-09-07T16:56:49,6.1,72.1,0.0,113.2
2026-09-07T16:56:51,6.4,72.1,0.0,113.1
2026-09-07T16:56:53,8.3,72.1,0.8,113.1
