timestamp,sys_cpu_percent,sys_mem_percent,proc_cpu_percent,proc_mem_mb
2026-09-07T16:12:28,4.4,69.0,27.3,88.0
2026-09-07T16:12:30,6.1,69.0,25.0,88.0
2026-09-07T16:12:32,4.5,69.0,16.4,88.1
2026-09-07T16:12:34,5.3,69.0,14.8,88.1
2026-09-07T16:12:36,5.1,69.1,13.3,88.1
2026-09-07T16:12:38,4.5,69.1,11.7,87.5
2026-09-07T16:12:40,3.6,69.0,27.3,87.5
2026-09-07T16:12:42,4.9,69.0,20.3,87.5
2026-09-07T16:12:44,4.2,69.1,14.1,87.6
2026-09-07T16:12:46,8.9,64.6,18.7,87.6
2026-09-07T16:12:48,10.0,65.0,10.9,87.6
2026-09-07T16:12:50,5.6,65.0,14.8,87.6
2026-09-07T16:12:52,8.1,65.1,13.3,87.8
2026-09-07T16:12:54,5.3,65.1,14.8,87.8
2026-09-07T16:12:56,5.3,65.2,18.0,87.8
2026-09-07T16:12:58,4.9,65.0,18.7,87.9
2026-09-07T16:13:00,4.8,65.0,14.8,87.9
2026-09-07T16:13:02,5.5,65.1,12.5,87.9
2026-09-07T16:13:04,5.2,65.0,17.2,87.9
2026-09-07T16:13:06,5.2,64.9,10.2,88.0
2026-09-07T16:13:08,6.8,65.1,14.1,88.0
2026-09-07T16:13:10,4.2,65.2,14.1,88.0
2026-09-07T16:13:12,5.8,65.1,12.5,88.0
2026-09-07T16:13:14,8.2,65.8,8.5,88.0
2026-09-07T16:13:16,5.5,65.6,14.1,88.0
2026-09-07T16:13:18,3.6,65.7,24.1,88.1
2026-09-07T16:13:20,4.9,65.0,20.3,88.4
2026-09-07T16:13:22,4.6,65.1,21.9,88.4
2026-09-07T16:13:24,4.0,64.9,19.5,88.4
2026-09-07T16:13:26,3.7,65.0,18.0,88.6
2026-09-07T16:13:28,5.2,64.9,19.5,88.6
2026-09-07T16:13:30,4.3,64.9,21.9,88.5
2026-09-07T16:13:32,5.3,64.9,19.5,88.5
2026-09-07T16:13:34,6.7,65.8,17.9,88.6
2026-09-07T16:13:36,6.5,65.8,16.4,88.6
2026-09-07T16:13:38,5.1,66.4,19.5,88.6
2026-09-07T16:13:40,30.0,73.0,14.1,88.7
2026-09-07T16:13:42,36.4,75.7,13.3,88.7
2026-09-07T16:13:44,21.8,75.4,12.5,88.9
2026-09-07T16:13:46,13.7,76.4,18.0,88.9
2026-09-07T16:13:48,10.2,76.0,12.5,88.9
2026-09-07T16:13:50,7.3,76.3,13.3,88.9
2026-09-07T16:13:52,12.3,75.8,10.9,89.0
2026-09-07T16:13:54,5.9,75.4,14.1,89.0
2026-09-07T16:13:56,6.7,75.3,23.3,89.0
2026-09-07T16:13:58,4.4,75.4,18.7,89.0
2026-09-07T16:14:00,5.7,75.3,20.3,89.1
2026-09-07T16:14:02,5.2,75.3,16.4,89.1
2026-09-07T16:14:04,5.2,74.9,18.0,89.1
2026-09-07T16:14:06,5.2,75.0,20.3,89.1
2026-09-07T16:14:08,9.0,75.1,23.4,89.1
2026-09-07T16:14:10,5.7,75.5,13.3,89.1
2026-09-07T16:14:12,6.6,75.3,14.8,89.1
2026-09-07T16:14:14,6.0,75.4,12.5,89.1
2026-09-07T16:14:16,6.2,75.4,18.0,89.2
2026-09-07T16:14:18,5.4,75.3,12.5,89.2
2026-09-07T16:14:20,4.2,75.3,13.3,89.2
2026-09-07T16:14:22,5.4,75.3,35.1,90.0
2026-09-07T16:14:24,7.8,75.4,78.8,92.0
2026-09-07T16:14:26,6.2,75.3,28.1,94.1
2026-09-07T16:14:28,4.0,75.4,0.0,94.1
2026-09-07T16:14:30,3.9,75.3,0.0,94.1
2026-09-07T16:14:32,3.5,73.7,0.0,94.1
2026-09-07T16:14:34,4.2,73.7,0.0,94.1
2026-09-07T16:14:36,7.2,73.9,0.0,94.1
2026-09-07T16:14:38,10.6,74.3,0.0,94.1
2026-09-07T16:14:40,4.2,74.2,0.0,94.1
2026-09-07T16:14:42,4.4,74.2,0.0,94.1
2026-09-07T16:14:44,5.7,74.1,0.0,94.1
2026-09-07T16:14:46,5.7,74.4,0.0,94.1
2026-09-07T16:14:48,7.4,74.8,0.0,94.1
2026-09-07T16:14:50,7.3,75.6,0.0,94.1
2026-09-07T16:14:52,7.4,76.0,0.0,94.1
2026-09-07T16:14:54,6.1,76.1,0.0,94.1
2026-09-07T16:14:56,9.6,76.2,32.8,97.7
2026-09-07T16:14:58,6.3,76.5,0.0,98.4
2026-09-07T16:15:00,6.4,76.6,0.0,98.4
2026-09-07T16:15:02,4.8,76.2,0.0,98.5
2026-09-07T16:15:04,6.3,76.3,0.0,98.5
2026-09-07T16:15:06,6.7,75.6,0.0,98.5
2026-09-07T16:15:08,5.5,73.3,0.0,98.5
2026-09-07T16:15:10,2.9,73.3,0.0,98.5
2026-09-07T16:15:12,6.4,74.1,0.8,98.5
2026-09-07T16:15:14,3.5,74.1,0.0,98.5
2026-09-07T16:15:16,4.0,74.1,0.0,98.5
2026-09-07T16:15:18,8.7,74.4,0.8,98.5
2026-09-07T16:15:20,4.7,74.4,0.0,98.5
2026-09-07T16:15:22,7.3,74.9,0.0,98.5
2026-09-07T16:15:24,6.8,75.1,0.8,98.5
2026-09-07T16:15:26,3.9,75.0,2.3,99.4
2026-09-07T16:15:28,3.2,74.9,0.0,99.4
2026-09-07T16:15:30,3.2,74.5,0.0,99.4
2026-09-07T16:15:32,3.9,73.9,0.0,99.4
2026-09-07T16:15:34,3.0,73.8,0.0,99.4
2026-09-07T16:15:36,4.3,73.7,0.0,99.4
2026-09-07T16:15:38,3.8,74.2,0.0,99.4
2026-09-07T16:15:40,4.5,73.7,0.0,99.4
2026-09-07T16:15:42,2.5,73.7,0.0,99.4
2026-09-07T16:15:44,3.3,73.7,0.0,99.4
2026-09-07T16:15:46,4.7,74.0,0.0,99.4
2026-09-07T16:15:48,3.3,73.5,0.0,99.4
2026-09-07T16:15:50,3.5,73.5,0.0,99.4
2026-09-07T16:15:52,3.9,73.9,0.0,99.4
2026-09-07T16:15:54,5.7,73.8,0.0,99.4
2026-09-07T16:15:56,6.3,73.8,33.5,99.4
2026-09-07T16:15:58,9.4,74.4,32.8,102.6
2026-09-07T16:16:00,6.2,74.3,43.7,102.8
2026-09-07T16:16:02,6.9,74.3,39.8,103.1
2026-09-07T16:16:04,11.8,74.3,31.2,103.1
2026-09-07T16:16:06,11.4,73.6,41.4,103.2
2026-09-07T16:16:08,5.0,73.5,35.9,102.5
2026-09-07T16:16:10,4.7,73.3,35.9,102.5
2026-09-07T16:16:12,5.4,72.6,32.8,102.5
2026-09-07T16:16:14,5.0,72.6,28.9,102.6
2026-09-07T16:16:16,5.6,72.5,42.9,102.6
2026-09-07T16:16:18,5.2,72.4,41.4,102.6
2026-09-07T16:16:20,5.2,72.5,27.3,102.6
2026-09-07T16:16:22,7.7,72.5,39.8,102.6
2026-09-07T16:16:24,8.1,73.2,76.5,105.7
2026-09-07T16:16:26,2.9,73.3,0.0,107.1
2026-09-07T16:16:28,7.6,73.8,0.8,107.7
2026-09-07T16:16:30,4.4,73.9,0.0,107.7
2026-09-07T16:16:32,4.7,73.9,0.0,107.7
2026-09-07T16:16:34,6.7,74.6,0.0,107.7
2026-09-07T16:16:36,5.3,74.9,0.0,107.7
2026-09-07T16:16:38,5.2,75.3,0.0,107.7
2026-09-07T16:16:40,5.1,75.5,0.0,107.7
2026-09-07T16:16:42,4.2,75.6,0.0,107.7
2026-09-07T16:16:44,3.6,75.4,0.0,107.7
2026-09-07T16:16:46,3.8,75.7,0.8,107.7
2026-09-07T16:16:48,2.5,75.6,0.0,107.7
2026-09-07T16:16:50,2.3,75.6,0.0,107.7
2026-09-07T16:16:52,3.2,75.5,0.8,107.7
2026-09-07T16:16:54,3.1,75.5,12.5,109.2
2026-09-07T16:16:56,4.0,75.1,2.3,112.2
2026-09-07T16:16:58,2.1,75.0,0.0,112.2
2026-09-07T16:17:00,2.4,75.0,0.0,112.2
2026-09-07T16:17:02,2.6,74.9,0.0,112.2
2026-09-07T16:17:04,2.8,74.9,0.0,112.2
2026-09-07T16:17:06,2.4,74.8,0.0,112.2
2026-09-07T16:17:08,4.0,74.0,0.0,112.2
2026-09-07T16:17:10,2.6,74.0,0.0,112.2
2026-09-07T16:17:12,3.2,73.3,0.0,112.2
2026-09-07T16:17:14,2.8,73.4,1.6,112.2
2026-09-07T16:17:16,2.5,73.4,0.0,112.2
2026-09-07T16:17:18,2.0,73.4,0.0,112.2
2026-09-07T16:17:20,2.7,73.1,0.0,112.2
2026-09-07T16:17:22,4.5,73.2,0.0,112.2
2026-09-07T16:17:24,4.1,73.3,2.3,112.1
2026-09-07T16:17:26,3.5,73.3,0.0,112.1
2026-09-07T16:17:28,2.4,73.3,0.0,112.1
2026-09-07T16:17:30,2.4,73.3,0.0,112.1
2026-09-07T16:17:32,3.0,73.3,0.0,112.1
2026-09-07T16:17:34,3.0,73.3,0.0,112.1
2026-09-07T16:17:36,2.0,73.2,0.0,112.1
2026-09-07T16:17:38,2.4,73.2,0.0,112.1
2026-09-07T16:17:40,2.3,73.2,0.0,112.1
2026-09-07T16:17:42,2.2,73.2,0.0,112.1
2026-09-07T16:17:44,4.5,73.8,0.0,112.1
2026-09-07T16:17:46,4.2,73.9,0.0,112.1
2026-09-07T16:17:48,3.8,73.9,0.0,112.1
2026-09-07T16:17:50,3.6,74.0,0.0,112.1
2026-09-07T16:17:52,3.4,74.1,0.0,112.1
2026-09-07T16:17:54,2.4,74.0,0.0,112.2
2026-09-07T16:17:56,3.0,74.0,0.0,112.2
2026-09-07T16:17:58,2.2,73.9,0.0,112.2
2026-09-07T16:18:00,2.1,74.0,0.0,112.2
2026-09-07T16:18:02,2.7,73.8,0.0,112.2
2026-09-07T16:18:04,3.0,73.8,0.0,112.2
2026-09-07T16:18:06,3.5,73.8,0.0,112.2
2026-09-07T16:18:08,4.2,74.0,0.0,112.2
2026-09-07T16:18:10,4.5,75.6,0.0,112.2
2026-09-07T16:18:12,4.0,75.6,0.0,112.2
2026-09-07T16:18:14,2.8,75.6,0.0,112.2
2026-09-07T16:18:16,2.9,75.5,0.0,112.2
2026-09-07T16:18:18,2.7,75.4,0.0,112.2
2026-09-07T16:18:20,3.2,75.4,0.0,112.2
2026-09-07T16:18:22,3.2,75.3,0.0,112.2
2026-09-07T16:18:24,5.3,74.7,10.1,111.9
2026-09-07T16:18:26,9.1,74.8,67.1,112.2
2026-09-07T16:18:28,3.5,74.8,0.0,112.2
2026-09-07T16:18:30,2.7,74.7,0.0,112.2
2026-09-07T16:18:32,2.6,74.8,0.0,112.2
2026-09-07T16:18:34,2.4,74.9,0.0,112.2
2026-09-07T16:18:36,4.0,74.9,0.0,112.2
2026-09-07T16:18:38,3.7,75.0,0.0,112.2
2026-09-07T16:18:40,4.4,74.8,0.0,112.2
2026-09-07T16:18:42,3.7,74.7,0.0,112.2
2026-09-07T16:18:44,3.0,74.7,0.0,112.2
2026-09-07T16:18:46,4.7,74.4,0.0,112.2
2026-09-07T16:18:48,4.9,74.4,0.0,112.2
2026-09-07T16:18:50,5.8,75.6,0.0,112.2
2026-09-07T16:18:52,4.4,75.4,0.0,112.2
2026-09-07T16:18:54,5.0,75.9,0.0,112.2
2026-09-07T16:18:56,6.5,75.7,25.8,111.8
2026-09-07T16:18:58,6.6,75.7,20.3,119.9
2026-09-07T16:19:00,7.1,76.4,0.0,119.9
2026-09-07T16:19:02,7.0,76.8,0.0,119.9
2026-09-07T16:19:04,3.3,76.6,0.0,119.9
2026-09-07T16:19:06,3.6,76.7,0.0,119.9
2026-09-07T16:19:08,3.7,76.3,0.0,119.9
2026-09-07T16:19:10,3.2,76.2,0.0,119.9
2026-09-07T16:19:12,2.3,76.0,0.8,119.9
2026-09-07T16:19:14,2.7,75.8,0.0,119.9
2026-09-07T16:19:16,3.6,75.8,0.0,119.9
2026-09-07T16:19:18,3.5,75.7,0.0,119.9
2026-09-07T16:19:20,2.7,75.6,0.0,119.9
2026-09-07T16:19:22,2.6,75.6,0.0,119.9
2026-09-07T16:19:24,2.2,75.6,0.0,119.9
2026-09-07T16:19:26,2.7,75.6,0.0,119.9
2026-09-07T16:19:28,4.5,75.6,7.8,121.5
2026-09-07T16:19:30,3.3,75.6,0.0,121.5
2026-09-07T16:19:32,2.9,75.6,0.0,121.5
2026-09-07T16:19:34,2.9,75.7,0.0,121.5
2026-09-07T16:19:36,3.6,75.6,0.0,121.5
2026-09-07T16:19:38,5.3,76.2,0.0,121.5
2026-09-07T16:19:40,4.4,76.5,0.0,121.5
2026-09-07T16:19:42,5.3,76.9,0.0,121.5
2026-09-07T16:19:44,4.0,77.0,0.0,121.5
2026-09-07T16:19:46,2.6,77.0,0.0,121.5
2026-09-07T16:19:48,3.5,76.7,0.0,121.5
2026-09-07T16:19:50,5.1,76.9,0.0,121.5
2026-09-07T16:19:52,9.3,77.4,0.0,121.5
2026-09-07T16:19:54,7.9,77.6,0.0,121.5
2026-09-07T16:19:56,5.0,77.0,0.0,121.5
2026-09-07T16:19:58,5.1,76.6,0.8,121.6
2026-09-07T16:20:00,5.5,76.4,0.0,121.6
2026-09-07T16:20:02,3.7,76.4,0.0,121.6
2026-09-07T16:20:04,5.6,76.5,0.0,121.6
2026-09-07T16:20:06,3.2,76.6,0.0,121.6
2026-09-07T16:20:08,4.0,76.5,0.0,121.6
2026-09-07T16:20:10,4.6,76.5,0.0,121.6
2026-09-07T16:20:12,3.0,76.2,0.0,121.6
2026-09-07T16:20:14,6.2,77.0,0.0,121.6
2026-09-07T16:20:16,6.6,77.3,0.0,121.6
2026-09-07T16:20:18,4.7,77.5,0.0,121.6
2026-09-07T16:20:20,3.6,77.4,0.0,121.6
2026-09-07T16:20:22,4.6,77.3,0.0,121.6
2026-09-07T16:20:24,6.6,77.9,0.0,121.6
2026-09-07T16:20:26,5.7,78.1,0.0,121.6
2026-09-07T16:20:28,5.0,77.8,0.0,121.6
2026-09-07T16:20:30,6.9,78.2,0.0,121.6
2026-09-07T16:20:32,4.2,78.1,0.0,121.6
2026-09-07T16:20:34,4.0,78.0,0.0,121.6
2026-09-07T16:20:36,4.3,78.1,0.0,121.6
2026-09-07T16:20:38,3.5,78.0,0.0,121.6
2026-09-07T16:20:40,5.0,78.1,0.0,121.6
2026-09-07T16:20:42,5.0,79.0,0.0,121.6
2026-09-07T16:20:44,5.9,78.9,0.0,121.6
2026-09-07T16:20:46,4.4,78.8,0.0,121.6
2026-09-07T16:20:48,5.8,78.4,0.0,121.6
2026-09-07T16:20:50,3.4,78.1,0.0,121.6
2026-09-07T16:20:52,4.7,77.8,0.0,121.6
2026-09-07T16:20:54,5.5,77.9,0.0,121.6
2026-09-07T16:20:56,7.4,77.9,0.0,121.6
2026-09-07T16:20:58,6.6,77.6,70.1,121.7
2026-09-07T16:21:00,3.8,77.6,4.7,121.7
2026-09-07T16:21:02,5.2,77.7,0.0,121.7
2026-09-07T16:21:04,3.2,77.8,0.0,121.7
