timestamp,sys_cpu_percent,sys_mem_percent,proc_cpu_percent,proc_mem_mb
2026-09-07T15:46:24,7.2,67.5,98.3,104.7
2026-09-07T15:46:26,5.0,67.5,70.2,104.7
2026-09-07T15:46:28,6.5,67.4,92.9,104.7
2026-09-07T15:46:30,4.9,67.3,82.0,104.7
2026-09-07T15:46:32,5.4,67.3,95.9,104.7
2026-09-07T15:46:34,5.9,67.3,93.7,104.7
2026-09-07T15:46:36,5.1,67.4,93.7,104.7
2026-09-07T15:46:38,6.1,67.2,94.5,104.7
2026-09-07T15:46:40,4.1,67.1,83.4,104.7
2026-09-07T15:46:42,4.7,67.2,95.2,104.7
2026-09-07T15:46:44,6.0,67.1,76.5,104.7
2026-09-07T15:46:46,6.0,67.2,97.5,104.7
2026-09-07T15:46:48,6.2,66.9,75.7,104.7
2026-09-07T15:46:50,11.9,67.9,91.4,104.7
2026-09-07T15:46:52,8.2,68.2,96.8,104.7
2026-09-07T15:46:54,11.1,68.5,74.8,104.7
2026-09-07T15:46:56,9.7,68.3,87.4,104.7
2026-09-07T15:46:58,8.3,67.9,95.9,104.7
2026-09-07T15:47:00,8.8,69.7,93.5,104.7
2026-09-07T15:47:02,8.0,70.0,94.4,104.7
2026-09-07T15:47:04,8.4,70.0,81.9,104.7
2026-09-07T15:47:06,10.2,70.3,88.2,104.7
2026-09-07T15:47:08,10.1,70.4,95.3,104.7
2026-09-07T15:47:10,10.5,71.6,94.5,104.7
2026-09-07T15:47:12,13.8,72.4,89.0,104.7
2026-09-07T15:47:14,11.8,72.9,75.7,104.7
2026-09-07T15:47:16,10.8,73.2,84.3,104.7
2026-09-07T15:47:18,10.1,73.3,75.8,104.7
2026-09-07T15:47:20,10.3,73.3,90.5,104.8
2026-09-07T15:47:22,6.1,73.0,92.1,105.1
2026-09-07T15:47:24,6.6,72.5,93.7,105.3
2026-09-07T15:47:26,5.9,72.3,95.3,105.3
2026-09-07T15:47:28,5.7,71.7,93.7,105.4
2026-09-07T15:47:30,5.1,71.5,90.4,105.5
2026-09-07T15:47:32,7.7,71.7,95.9,105.7
2026-09-07T15:47:34,14.5,72.6,96.0,105.7
2026-09-07T15:47:36,8.4,72.0,83.4,105.7
2026-09-07T15:47:38,10.2,72.3,94.1,105.9
2026-09-07T15:47:40,7.6,72.0,88.9,105.9
2026-09-07T15:47:42,9.7,70.1,61.7,106.0
2026-09-07T15:47:44,5.1,70.1,0.0,106.0
2026-09-07T15:47:46,4.2,70.1,0.0,106.0
2026-09-07T15:47:48,4.3,69.9,0.0,106.0
2026-09-07T15:47:50,5.9,69.3,0.0,106.0
2026-09-07T15:47:52,5.0,69.2,0.0,106.0
2026-09-07T15:47:54,8.8,70.0,0.0,106.0
2026-09-07T15:47:56,6.0,70.4,0.0,106.0
2026-09-07T15:47:58,5.5,70.5,0.0,106.0
2026-09-07T15:48:00,4.0,70.5,0.0,106.0
2026-09-07T15:48:02,5.5,70.5,0.0,106.0
2026-09-07T15:48:04,3.5,70.3,0.0,106.0
2026-09-07T15:48:06,5.7,70.3,0.0,106.0
2026-09-07T15:48:08,4.6,70.3,0.0,106.0
2026-09-07T15:48:10,8.7,70.2,0.0,106.0
2026-09-07T15:48:12,8.4,70.5,0.0,106.0
2026-09-07T15:48:14,6.6,70.4,0.0,106.0
2026-09-07T15:48:16,8.4,70.7,0.0,106.0
2026-09-07T15:48:18,4.9,70.4,0.0,106.0
2026-09-07T15:48:20,5.3,70.6,0.0,106.0
2026-09-07T15:48:22,6.6,70.1,0.0,106.0
2026-09-07T15:48:24,6.4,70.0,0.0,106.0
2026-09-07T15:48:26,3.5,69.9,0.0,106.0
2026-09-07T15:48:28,9.3,70.3,0.0,106.0
2026-09-07T15:48:30,5.1,70.3,0.0,106.0
2026-09-07T15:48:32,5.7,70.4,0.0,106.0
2026-09-07T15:48:34,4.2,70.3,0.0,106.0
2026-09-07T15:48:36,4.8,70.3,0.0,106.0
2026-09-07T15:48:38,8.0,70.6,0.0,106.0
2026-09-07T15:48:40,4.8,70.5,0.0,106.0
2026-09-07T15:48:42,3.9,70.3,0.0,106.1
2026-09-07T15:48:44,3.9,70.1,0.0,106.1
2026-09-07T15:48:46,4.8,69.6,0.0,106.1
2026-09-07T15:48:48,3.6,69.6,0.0,106.1
2026-09-07T15:48:50,4.5,69.5,0.0,106.1
2026-09-07T15:48:52,3.8,69.5,0.0,106.1
2026-09-07T15:48:54,3.7,69.5,0.0,106.1
2026-09-07T15:48:56,3.3,69.6,0.0,106.1
2026-09-07T15:48:58,4.2,69.5,0.0,106.1
2026-09-07T15:49:00,4.1,69.5,0.0,106.1
2026-09-07T15:49:02,3.9,69.3,0.0,106.1
2026-09-07T15:49:04,6.9,70.4,0.0,106.1
2026-09-07T15:49:06,3.6,70.3,0.0,106.1
2026-09-07T15:49:08,5.3,71.3,0.0,106.1
2026-09-07T15:49:10,6.7,70.3,0.0,106.1
2026-09-07T15:49:12,2.8,70.1,0.0,106.1
2026-09-07T15:49:14,3.3,70.1,0.0,106.1
2026-09-07T15:49:16,4.3,69.6,0.0,106.1
2026-09-07T15:49:18,10.6,70.9,0.0,106.1
2026-09-07T15:49:20,6.5,71.0,0.0,106.1
2026-09-07T15:49:22,7.9,71.8,0.0,106.1
2026-09-07T15:49:24,4.6,71.4,0.0,106.1
2026-09-07T15:49:26,4.7,71.3,0.0,106.1
2026-09-07T15:49:28,10.3,69.8,0.0,106.1
2026-09-07T15:49:30,6.7,69.9,0.0,106.1
2026-09-07T15:49:32,3.4,69.8,0.0,106.1
2026-09-07T15:49:34,3.0,69.5,0.0,106.1
2026-09-07T15:49:36,2.5,69.1,0.0,106.1
2026-09-07T15:49:38,2.8,69.0,0.0,106.1
2026-09-07T15:49:40,4.1,68.5,0.0,106.1
2026-09-07T15:49:42,3.0,68.5,0.8,105.6
2026-09-07T15:49:44,2.4,68.5,0.0,105.6
2026-09-07T15:49:46,2.0,68.4,0.0,105.6
2026-09-07T15:49:48,2.6,68.4,0.0,105.6
2026-09-07T15:49:50,6.3,68.7,0.0,105.6
2026-09-07T15:49:52,2.4,68.6,0.0,105.6
2026-09-07T15:49:54,5.6,69.1,0.0,105.6
2026-09-07T15:49:56,3.1,69.1,0.0,105.6
2026-09-07T15:49:58,1.9,68.8,0.0,105.6
2026-09-07T15:50:00,2.8,68.7,0.0,105.6
2026-09-07T15:50:02,2.2,68.5,0.0,105.6
2026-09-07T15:50:04,4.2,68.5,0.0,105.6
2026-09-07T15:50:06,2.5,68.5,0.0,105.6
2026-09-07T15:50:08,2.0,68.5,0.0,105.6
2026-09-07T15:50:10,2.4,68.4,0.0,105.6
2026-09-07T15:50:12,3.8,68.4,30.4,105.7
2026-09-07T15:50:14,8.8,68.8,96.8,106.1
2026-09-07T15:50:16,6.3,68.8,98.4,106.1
